"Splunk_Instance","Splunk_Roles",title,definition,args,app,sharing,author,description
ES,"PROD-ES-1|search_head",listeningports,"tag=listening tag=port | tags outputfield=tag | fillnull value=0 dest_port | fillnull value=""unknown"" dest,transport | eval transport=lower(transport) | `get_transport_dest_port`",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","listeningports(1)","dest=$host$ `listeningports`",host,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","listeningports(2)","`listeningports($host$)` | transaction _time,dest | head $limit$","host, limit","SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","listeningports_tracker","inputlookup append=T listeningports_tracker | `get_asset(dest)` | `get_identity4events(dest_owner)`",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","listeningports_tracker(1)","inputlookup append=T listeningports_tracker where `tracker_trp($timefield$,$timefield$)` | `get_asset(dest)` | `get_identity4events(dest_owner)`",timefield,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head",localprocesses,"tag=process tag=report | tags outputfield=tag | fillnull value=""unknown"" dest,process | eval UsedMBytes=UsedBytes/1048576",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","localprocesses(1)","dest=$host$ `localprocesses`",host,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","localprocesses(2)","`localprocesses($host$)` | transaction _time,dest | head $limit$","host, limit","SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","localprocesses_tracker","inputlookup append=T localprocesses_tracker | `get_asset(dest)` | `get_identity4events(dest_owner)`",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","localprocesses_tracker(1)","inputlookup append=T localprocesses_tracker where `tracker_trp($timefield$,$timefield$)` | `get_asset(dest)` | `get_identity4events(dest_owner)`",timefield,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head",malware,"tag=malware tag=attack | tags outputfield=tag | fillnull value=unknown action,category,signature,dest,dest_nt_domain,user,file_name,file_path,file_hash | `get_vendor_product`",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","malware_operations","tag=malware tag=operations | eval dest_nt_domain=if(isnull(dest_nt_domain),""unknown"",dest_nt_domain) | eval vendor_product=case(isnotnull(vendor_product),vendor_product,isnotnull(vendor) AND vendor!=""unknown"" AND isnotnull(product) AND product!=""unknown"",vendor."" "".product,isnotnull(vendor) AND vendor!=""unknown"" AND (isnull(product) OR product=""unknown""),vendor."" unknown"",(isnull(vendor) OR vendor=""unknown"") AND isnotnull(product) AND product!=""unknown"",""unknown "".product,isnotnull(sourcetype),sourcetype,1=1,""unknown"")",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","malware_operations_tracker","inputlookup append=T malware_operations_tracker | `get_asset(dest)` | `get_identity4events(dest_owner)`",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","malware_operations_tracker(1)","inputlookup append=T malware_operations_tracker where `tracker_trp($timefield$,$timefield$)` | `get_asset(dest)` | `get_identity4events(dest_owner)`",timefield,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","malware_product_deployment_tracker","`assets` | join type=outer asset_id [| `malware_operations_tracker` | eval lastTime=_time | rename dest_asset_id as asset_id | fields asset_id,lastTime] | eval _time=lastTime | `timeDiff` | `dayDiff`",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","malware_product_versions","tag=endpoint tag=application tag=version | dedup dest | tags outputfield=tag | `get_vendor_product` | fillnull value=""unknown"" product_version",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","malware_signature_updates","tag=endpoint tag=application tag=signature tag=update | dedup dest | tags outputfield=tag | `get_vendor_product` | fillnull value=""unknown"" signature_version",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","malware_tracker","inputlookup append=T malware_tracker | `get_asset(dest)` | `get_identity4events(dest_owner)`",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","malware_tracker(1)","inputlookup append=T malware_tracker where `tracker_trp($timefield$,$timefield$)` | `get_asset(dest)` | `get_identity4events(dest_owner)`",timefield,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head",memory,"(sourcetype=""*:Memory"" OR sourcetype=vmstat) NOT sourcetype=Perfmon:Memory | append [search sourcetype=Perfmon:Memory | transaction _time, dest, collection, object | search FreeMBytes=* UsedBytes=*] | tags outputfield=tag | eval UsedMBytes=UsedBytes/1048576 | eval TotalMBytes=if(sourcetype==""WMI:Memory"" OR sourcetype=""Perfmon:Memory"", FreeMBytes+UsedMBytes, TotalMBytes) | eval FreeMBytes=round(FreeMBytes) | eval UsedMBytes=round(UsedMBytes) | eval TotalMBytes=round(TotalMBytes)",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","memory(1)","dest=$host$ `memory`",host,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","memory(2)","`memory($host$)` | head $limit$","host, limit","SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","ntp_startmode","`ntp_startmode(""*"")`",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","ntp_startmode(1)","tag=time `service($host$)` | dedup dest",host,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","os_normalization","eval os=replace(os,""\(R\)"","""") | eval os=replace(os,""\\\\xA8"","""") | eval os=replace(os,""MS Windows"",""Microsoft Windows"") | eval os=replace(os,""^Windows"",""Microsoft Windows"")",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","primary_functions","inputlookup append=T primary_function_lookup",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","primary_functions_tracker","inputlookup append=T localprocesses_tracker | `get_primary_function(process)` | inputlookup append=T services_tracker | where isnotnull(process) OR (isnotnull(service) AND start_mode!=""Auto"") | `get_primary_function(service)` | inputlookup append=T listeningports_tracker | `get_primary_function-port` | `get_asset(dest)` | `get_identity4events(dest_owner)`",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","primary_functions_tracker(1)","inputlookup append=T localprocesses_tracker where `tracker_trp($timefield$,$timefield$)` | `get_primary_function(process)` | inputlookup append=T services_tracker where `tracker_trp($timefield$,$timefield$)` | where isnotnull(process) OR (isnotnull(service) AND start_mode!=""Auto"") | `get_primary_function(service)` | inputlookup append=T listeningports_tracker where `tracker_trp($timefield$,$timefield$)` | `get_primary_function-port` | `get_asset(dest)` | `get_identity4events(dest_owner)`",timefield,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","registry_tracker","inputlookup append=T registry_tracker | `get_asset(dest)` | `get_identity4events(dest_owner)`",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head",selinuxconfig,"sourcetype=""*:SELinuxConfig""",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","selinuxconfig(1)","dest=$host$ `selinuxconfig`",host,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","selinuxconfig(2)","`selinuxconfig($host$)` | head $limit$","host, limit","SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head",service,"tag=service tag=report | tags outputfield=tag | fillnull value=""unknown"" dest,service,start_mode,status,State",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","service(1)","dest=$host$ `service`",host,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","service(2)","`service($host$)` | transaction _time,dest | head $limit$","host, limit","SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","services_tracker","inputlookup append=T services_tracker | `get_asset(dest)` | `get_identity4events(dest_owner)`",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","services_tracker(1)","inputlookup append=T services_tracker where `tracker_trp($timefield$,$timefield$)` | `get_asset(dest)` | `get_identity4events(dest_owner)`",timefield,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","settags_endpoint","tag LIKE ""%""",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head",sshdconfig,"sourcetype=""*:SSHDConfig""",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","sshdconfig(1)","dest=$host$ `sshdconfig`",host,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","sshdconfig(2)","`sshdconfig($host$)` | head $limit$","host, limit","SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","system_update","tag=system tag=update tag=status | tags outputfield=tag | fillnull value=unknown signature_id,signature,status,dest",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","system_update_tracker","tstats `summariesonly` max(_time) as _time,latest(Updates.status) as status,latest(Updates.dest_should_update) as dest_should_update from datamodel=Updates.Updates by Updates.dest,Updates.signature_id,Updates.vendor_product | `drop_dm_object_name(""Updates"")` | `get_update_signature` | sort - _time,dest,signature | fields _time,status,signature_id,signature,dest,dest_should_update",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","system_version","tag=system tag=version | tags outputfield=tag | fillnull value=unknown os | eval os=if(os==""unknown"",os_name."" "".os_release,os) | `os_normalization` | dedup dest",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","time_sync","tag=time tag=synchronize",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","time_sync(1)","tag=$action$ `time_sync`",action,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","update_startmode","`update_startmode(""*"")`",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","update_startmode(1)","tag=update `service($host$)` | `tag2field_should(update)` | dedup dest",host,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head",uptime,"tag=""uptime"" | dedup dest | tags outputfield=tag | `uptime2string(SystemUpTime,label)`",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","uptime(1)","dest=$host$ `uptime`",host,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","uptime(2)","`uptime($host$)` | head $limit$","host, limit","SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head",useraccounts,"sourcetype=""*:UserAccounts"" | tags outputfield=tag | rex field=password ""\*(?<password>)""",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","useraccounts(1)","dest=$host$ `useraccounts`",host,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","useraccounts(2)","`useraccounts($host$)` | transaction _time,dest | head $limit$","host, limit","SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","useraccounts_tracker","inputlookup append=T useraccounts_tracker | `get_identity4events(user)` | `get_asset(dest)` | `get_identity4events(dest_owner)`",,"SA-EndpointProtection",global,system,
ES,"PROD-ES-1|search_head","asset_categories","inputlookup append=T category_lookup WHERE category_source!=""identity"" | `lower(category)` | dedup category | sort + category | fields category",,"SA-IdentityManagement",global,system,
ES,"PROD-ES-1|search_head","asset_fields","asset,asset_tag,bunit,category,city,country,dns,ip,is_expected,lat,long,mac,nt_host,owner,pci_domain,priority,requires_av,should_timesync,should_update",,"SA-IdentityManagement",global,system,
ES,"PROD-ES-1|search_head","asset_search(1)","`get_subject(""dest"", $val$)` OR `get_subject(""dvc"", $val$)` OR `get_subject(""host"", $val$)` OR `get_subject(""orig_host"", $val$)` OR `get_subject(""src"", $val$)`",val,"SA-IdentityManagement",global,system,
ES,"PROD-ES-1|search_head",assets,"inputlookup append=T asset_lookup_by_str | inputlookup append=T asset_lookup_by_cidr | rename _key as asset_id,asset_tag as tag",,"SA-IdentityManagement",global,system,
ES,"PROD-ES-1|search_head","assets(1)","inputlookup append=T asset_lookup_by_str where $filters$ | inputlookup append=T asset_lookup_by_cidr where $filters$ | rename _key as asset_id, asset_tag as tag",filters,"SA-IdentityManagement",global,system,
ES,"PROD-ES-1|search_head",categories,"inputlookup append=T category_lookup | `lower(category)` | dedup category | sort + category | fields category",,"SA-IdentityManagement",global,system,
ES,"PROD-ES-1|search_head","get_asset(1)","`get_asset_by(""str"",$subject$)` | `get_asset_by(""cidr"",$subject$)` | lookup asset_lookup_default_fields key as $subject$ OUTPUTNEW pci_domain as $subject$_pci_domain, is_expected as $subject$_is_expected, requires_av as $subject$_requires_av, should_timesync as $subject$_should_timesync, should_update as $subject$_should_update | eval ""$subject$_ip""=case(match('$subject$_ip', ""^\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3}$""),'$subject$_ip',match('$subject$', ""^\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3}$""),$subject$,1=1,null()),`mvappend_field_meval(tag,$subject$_asset_tag)`",subject,"SA-IdentityManagement",global,system,
ES,"PROD-ES-1|search_head","get_asset_by(2)","lookup update=true asset_lookup_by_$key$ asset as ""$subject$"" OUTPUTNEW `prepend_alias_assets($subject$)`","key,subject","SA-IdentityManagement",global,system,
ES,"PROD-ES-1|search_head","get_asset_simple(1)","(dns=""$subject$"" OR nt_host=""$subject$"" OR mac=""$subject$"" OR ip=""$subject$"")",subject,"SA-IdentityManagement",global,system,
ES,"PROD-ES-1|search_head","get_bunit(1)","(tag=""$bunit$"" OR bunit=""$bunit$"" OR ((host_bunit=""$bunit$"" OR host_owner_bunit=""$bunit$"") NOT sourcetype=stash) OR orig_host_bunit=""$bunit$"" OR src_bunit=""$bunit$"" OR dest_bunit=""$bunit$"" OR dvc_bunit=""$bunit$"" OR src_user_bunit=""$bunit$"" OR user_bunit=""$bunit$"" OR orig_host_owner_bunit=""$bunit$"" OR src_owner_bunit=""$bunit$"" OR dest_owner_bunit=""$bunit$"" OR dvc_owner_bunit=""$bunit$"")",bunit,"SA-IdentityManagement",global,system,
ES,"PROD-ES-1|search_head","get_bunit_dm(2)","(""$object$.tag""=""$bunit$"" OR ""$object$.bunit""=""$bunit$"" OR ((""$object$.host_bunit""=""$bunit$"" OR ""$object$.host_owner_bunit""=""$bunit$"") NOT sourcetype=stash) OR ""$object$.orig_host_bunit""=""$bunit$"" OR ""$object$.src_bunit""=""$bunit$"" OR ""$object$.dest_bunit""=""$bunit$"" OR ""$object$.dvc_bunit""=""$bunit$"" OR ""$object$.src_user_bunit""=""$bunit$"" OR ""$object$.user_bunit""=""$bunit$"" OR ""$object$.orig_host_owner_bunit""=""$bunit$"" OR ""$object$.src_owner_bunit""=""$bunit$"" OR ""$object$.dest_owner_bunit""=""$bunit$"" OR ""$object$.dvc_owner_bunit""=""$bunit$"")","object, bunit","SA-IdentityManagement",global,system,
ES,"PROD-ES-1|search_head","get_category(1)","(tag=""$category$"" OR category=""$category$"" OR ((host_category=""$category$"" OR host_owner_category=""$category$"") NOT sourcetype=stash) OR orig_host_category=""$category$"" OR src_category=""$category$"" OR dest_category=""$category$"" OR dvc_category=""$category$"" OR src_user_category=""$category$"" OR user_category=""$category$"" OR orig_host_owner_category=""$category$"" OR src_owner_category=""$category$"" OR dest_owner_category=""$category$"" OR dvc_owner_category=""$category$"")",category,"SA-IdentityManagement",global,system,
