"Splunk_Instance","Splunk_Roles",app,title,disabled,sharing,author,type,description,source,sourcetype,index,location,acceleration,whitelist,blacklist,crcSalt,interval
UC,"PROD-UC-1|search_head",SplunkEnterpriseSecuritySuite,"update_es_da",0,app,system,"app_imports_update",,,,main,"/data/inputs/app_imports_update",,,,,""
UC,"PROD-UC-1|search_head",SplunkEnterpriseSecuritySuite,"update_es_main",0,app,system,"app_imports_update",,,,main,"/data/inputs/app_imports_update",,,,,""
UC,"PROD-UC-1|search_head","Splunk_DA-ESS_PCICompliance","confcheck_pci_roles",1,app,system,"configuration_check",,,,main,"/data/inputs/configuration_check",,,,,3600
UC,"PROD-UC-1|search_head","Splunk_DA-ESS_PCICompliance","enforce_pci_permissions",0,app,system,"app_permissions_manager",,"ModularInput:AppPermissionsManager","ModularInput:AppPermissionsManager","_internal","/data/inputs/app_permissions_manager",,,,,""
UC,"PROD-UC-1|search_head","Splunk_Essentials_Predictive_Maintenance_for_IOT","$SPLUNK_HOME/etc/apps/Splunk_Essentials_Predictive_Maintenance_for_IOT/data/engine_failure/engine_train_D01.txt",0,app,system,monitor,,"pm_engine_d01","iot_pm_fail","iot_pm","/data/inputs/monitor",,,,,
UC,"PROD-UC-1|search_head","Splunk_Essentials_Predictive_Maintenance_for_IOT","$SPLUNK_HOME/etc/apps/Splunk_Essentials_Predictive_Maintenance_for_IOT/data/engine_failure/engine_train_D02.txt",0,app,system,monitor,,"pm_engine_d02","iot_pm_fail","iot_pm","/data/inputs/monitor",,,,,
UC,"PROD-UC-1|search_head","Splunk_Essentials_Predictive_Maintenance_for_IOT","/opt/data/aps_failure/aps_failure_training_set.csv",0,app,system,monitor,,,"pm_aps_fail","iot_pm","/data/inputs/monitor",,,,,
UC,"PROD-UC-1|search_head","Splunk_Essentials_Predictive_Maintenance_for_IOT","/opt/data/battery_failure/data_pm_battery.csv",0,app,system,monitor,,,"pm_battery","iot_pm","/data/inputs/monitor",,,,,
UC,"PROD-UC-1|search_head","Splunk_SA_CIM","$SPLUNK_HOME/var/spool/splunk/...stash_common_action_model",0,app,system,monitor,,,"stash_common_action_model",main,"/data/inputs/monitor",,,,"<SOURCE>",
UC,"PROD-UC-1|search_head","Splunk_SA_CIM","$SPLUNK_HOME\var\spool\splunk\...stash_common_action_model",0,app,system,monitor,,,"stash_common_action_model",main,"/data/inputs/monitor",,,,"<SOURCE>",
UC,"PROD-UC-1|search_head","Splunk_TA_Essentials","/opt/splunk/etc/users",0,app,system,monitor,,,csv,main,"/data/inputs/monitor",,".csv$",,,
UC,"PROD-UC-1|search_head","Splunk_Use_Case_Arsenal","$SPLUNK_HOME/etc/apps",0,app,system,monitor,,,"splunk:essentials:json",main,"/data/inputs/monitor",,"exampleInfo.json$|usecases.json$|ShowcaseInfo.json$",,"<SOURCE>",
UC,"PROD-UC-1|search_head","introspection_generator_addon","$SPLUNK_HOME/var/log/introspection",0,app,system,monitor,,,,"_introspection","/data/inputs/monitor",,,,,
UC,"PROD-UC-1|search_head","introspection_generator_addon","/opt/splunk/etc/apps/introspection_generator_addon/bin/collector.path",0,app,system,script,,,"splunk_resource_usage__internal",main,"/data/inputs/script",,,,,0
UC,"PROD-UC-1|search_head","splunk_app_addon-builder","_tab_internal_monitor_inputs_",0,app,system,"field_extraction_mi",,tabuilder,,main,"/data/inputs/field_extraction_mi",,,,,"-1"
UC,"PROD-UC-1|search_head","splunk_instrumentation","$SPLUNK_HOME/etc/apps/splunk_instrumentation/bin/instrumentation.py",0,app,system,script,,"instrumentation_scripted_input","splunk_telemetry_log","_telemetry","/data/inputs/script",,,,,"0 * * * *"
UC,"PROD-UC-1|search_head","splunk_instrumentation","$SPLUNK_HOME/etc/apps/splunk_instrumentation/bin/on_splunk_start.py",0,app,system,script,,,,main,"/data/inputs/script",,,,,"-1"
UC,"PROD-UC-1|search_head","splunk_instrumentation","$SPLUNK_HOME/etc/apps/splunk_instrumentation/bin/schedule_delete.py",0,app,system,script,,,,main,"/data/inputs/script",,,,,"0 0 * * *"
UC,"PROD-UC-1|search_head","splunk_monitoring_console","/opt/splunk/etc/apps/splunk_monitoring_console/bin/dmc_config.py",0,app,system,script,,,,main,"/data/inputs/script",,,,,"-1"
UC,"PROD-UC-1|search_head",system,"$SPLUNK_HOME/etc/splunk.version",0,system,system,monitor,,,"splunk_version","_internal","/data/inputs/monitor",,,,,
UC,"PROD-UC-1|search_head",system,"$SPLUNK_HOME/var/log/splunk",0,system,system,monitor,,,,"_internal","/data/inputs/monitor",,,,,
UC,"PROD-UC-1|search_head",system,"$SPLUNK_HOME/var/log/splunk/license_usage_summary.log",0,system,system,monitor,,,,"_telemetry","/data/inputs/monitor",,,,,
UC,"PROD-UC-1|search_head",system,"$SPLUNK_HOME/var/log/splunk/splunk_instrumentation_cloud.log*",0,system,system,monitor,,,"splunk_cloud_telemetry","_telemetry","/data/inputs/monitor",,,,,
UC,"PROD-UC-1|search_head",system,"$SPLUNK_HOME/var/log/watchdog/watchdog.log*",0,system,system,monitor,,,,"_internal","/data/inputs/monitor",,,,,
UC,"PROD-UC-1|search_head",system,"$SPLUNK_HOME/var/run/splunk/search_telemetry/*search_telemetry.json",0,system,system,monitor,,,"search_telemetry","_introspection","/data/inputs/monitor",,,,"<SOURCE>",
UC,"PROD-UC-1|search_head",system,"$SPLUNK_HOME/var/spool/splunk",0,system,system,monitor,,,,main,"/data/inputs/monitor",,,,"<SOURCE>",
UC,"PROD-UC-1|search_head",system,"$SPLUNK_HOME/var/spool/splunk/...stash_new",0,system,system,monitor,,,"stash_new",main,"/data/inputs/monitor",,,,"<SOURCE>",
UC,"PROD-UC-1|search_head","vjm_splunk",LoadSampleData,1,app,system,"input_vjm_sample_data",,,"vj:input:sample_data","vj_ex","/data/inputs/input_vjm_sample_data",,,,,""
